timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1556035931430,19,List Products,200,,Thread-Gruppe 1-3,text,true,,142387,771,8,8,http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=1,19,0,0
1556035931407,48,Look at Product,200,,Thread-Gruppe 1-5,text,true,,106461,760,8,8,http://localhost:30080/tools.descartes.teastore.webui/product?id=423,47,0,0
1556035931416,42,Add Product to Cart,200,,Thread-Gruppe 1-7,text,true,,27001,1739,8,8,http://localhost:30080/tools.descartes.teastore.webui/cart,6,0,0
1556035931416,6,Add Product to Cart-0,302,,Thread-Gruppe 1-7,,true,,885,864,8,8,http://localhost:30080/tools.descartes.teastore.webui/cartAction,6,0,0
1556035931423,35,Add Product to Cart-1,200,,Thread-Gruppe 1-7,text,true,,26116,875,8,8,http://localhost:30080/tools.descartes.teastore.webui/cart,34,0,0
1556035931429,30,Login,200,,Thread-Gruppe 1-8,text,true,,10105,1021,8,8,http://localhost:30080/tools.descartes.teastore.webui/,23,0,0
1556035931429,23,Login-0,302,,Thread-Gruppe 1-8,,true,,756,275,8,8,http://localhost:30080/tools.descartes.teastore.webui/loginAction,23,0,0
1556035931453,6,Login-1,200,,Thread-Gruppe 1-8,text,true,,9349,746,8,8,http://localhost:30080/tools.descartes.teastore.webui/,6,0,0
1556035931409,54,Add Product 2 to Cart,200,,Thread-Gruppe 1-4,text,true,,30894,1977,8,8,http://localhost:30080/tools.descartes.teastore.webui/cart,9,0,0
1556035931409,9,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-4,,true,,1000,987,8,8,http://localhost:30080/tools.descartes.teastore.webui/cartAction,9,0,0
1556035931418,45,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-4,text,true,,29894,990,8,8,http://localhost:30080/tools.descartes.teastore.webui/cart,45,0,0
1556035931430,42,Add Product to Cart,200,,Thread-Gruppe 1-2,text,true,,28903,1739,8,8,http://localhost:30080/tools.descartes.teastore.webui/cart,6,0,0
1556035931430,6,Add Product to Cart-0,302,,Thread-Gruppe 1-2,,true,,885,864,8,8,http://localhost:30080/tools.descartes.teastore.webui/cartAction,6,0,0
1556035931437,35,Add Product to Cart-1,200,,Thread-Gruppe 1-2,text,true,,28018,875,8,8,http://localhost:30080/tools.descartes.teastore.webui/cart,35,0,0
1556035931437,36,Add Product 2 to Cart,200,,Thread-Gruppe 1-6,text,true,,26703,1985,8,8,http://localhost:30080/tools.descartes.teastore.webui/cart,7,0,0
1556035931437,7,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-6,,true,,1004,991,8,8,http://localhost:30080/tools.descartes.teastore.webui/cartAction,7,0,0
1556035931444,29,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-6,text,true,,25699,994,8,8,http://localhost:30080/tools.descartes.teastore.webui/cart,29,0,0
1556035931464,14,Logout,200,,Thread-Gruppe 1-4,text,true,,10479,1823,8,8,http://localhost:30080/tools.descartes.teastore.webui/,3,0,0
1556035931464,3,Logout-0,302,,Thread-Gruppe 1-4,,true,,1344,1088,8,8,http://localhost:30080/tools.descartes.teastore.webui/loginAction,3,0,0
1556035931468,10,Logout-1,200,,Thread-Gruppe 1-4,text,true,,9135,735,8,8,http://localhost:30080/tools.descartes.teastore.webui/,10,0,0
1556035931460,18,List Products,200,,Thread-Gruppe 1-8,text,true,,97616,772,8,8,http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=1,17,0,0
1556035931451,29,Look at Product,200,,Thread-Gruppe 1-3,text,true,,136086,758,8,8,http://localhost:30080/tools.descartes.teastore.webui/product?id=15,28,0,0
1556035931479,6,Home,200,,Thread-Gruppe 1-4,text,true,,8822,147,8,8,http://localhost:30080/tools.descartes.teastore.webui/,5,0,0
1556035931474,11,Logout,200,,Thread-Gruppe 1-6,text,true,,10479,1827,8,8,http://localhost:30080/tools.descartes.teastore.webui/,3,0,0
1556035931474,3,Logout-0,302,,Thread-Gruppe 1-6,,true,,1344,1092,8,8,http://localhost:30080/tools.descartes.teastore.webui/loginAction,3,0,0
1556035931478,7,Logout-1,200,,Thread-Gruppe 1-6,text,true,,9135,735,8,8,http://localhost:30080/tools.descartes.teastore.webui/,6,0,0
1556035931458,33,List Products with different page,200,,Thread-Gruppe 1-7,text,true,,118779,897,8,8,http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=1,32,0,0
1556035931455,39,Add Product to Cart,200,,Thread-Gruppe 1-5,text,true,,25205,1741,8,8,http://localhost:30080/tools.descartes.teastore.webui/cart,7,0,0
1556035931455,7,Add Product to Cart-0,302,,Thread-Gruppe 1-5,,true,,886,865,8,8,http://localhost:30080/tools.descartes.teastore.webui/cartAction,7,0,0
1556035931462,32,Add Product to Cart-1,200,,Thread-Gruppe 1-5,text,true,,24319,876,8,8,http://localhost:30080/tools.descartes.teastore.webui/cart,32,0,0
1556035931473,25,List Products with different page,200,,Thread-Gruppe 1-2,text,true,,107784,897,8,8,http://localhost:30080/tools.descartes.teastore.webui/category?category=6&page=2,24,0,0
1556035931430,69,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,24404,1739,8,8,http://localhost:30080/tools.descartes.teastore.webui/cart,24,0,0
1556035931430,24,Add Product to Cart-0,302,,Thread-Gruppe 1-1,,true,,885,864,8,8,http://localhost:30080/tools.descartes.teastore.webui/cartAction,24,0,0
1556035931455,44,Add Product to Cart-1,200,,Thread-Gruppe 1-1,text,true,,23519,875,8,8,http://localhost:30080/tools.descartes.teastore.webui/cart,44,0,0
1556035931485,19,Home,200,,Thread-Gruppe 1-6,text,true,,8822,147,8,8,http://localhost:30080/tools.descartes.teastore.webui/,18,0,1
1556035931481,35,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,25247,1737,9,9,http://localhost:30080/tools.descartes.teastore.webui/cart,6,0,0
1556035931481,6,Add Product to Cart-0,302,,Thread-Gruppe 1-3,,true,,884,863,9,9,http://localhost:30080/tools.descartes.teastore.webui/cartAction,6,0,0
1556035931487,29,Add Product to Cart-1,200,,Thread-Gruppe 1-3,text,true,,24363,874,9,9,http://localhost:30080/tools.descartes.teastore.webui/cart,29,0,0
1556035931494,22,List Products with different page,200,,Thread-Gruppe 1-5,text,true,,116547,898,8,8,http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=4,20,0,0
1556035931485,36,Login,200,,Thread-Gruppe 1-4,text,true,,10104,1020,9,9,http://localhost:30080/tools.descartes.teastore.webui/,24,0,0
1556035931485,24,Login-0,302,,Thread-Gruppe 1-4,,true,,755,275,9,9,http://localhost:30080/tools.descartes.teastore.webui/loginAction,24,0,0
1556035931509,12,Login-1,200,,Thread-Gruppe 1-4,text,true,,9349,745,9,9,http://localhost:30080/tools.descartes.teastore.webui/,11,0,0
1556035931500,20,List Products with different page,200,,Thread-Gruppe 1-1,text,true,,146078,897,9,9,http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=2,18,0,0
1556035931519,6,Home,200,,Thread-Gruppe 1-9,text,true,,8822,147,9,9,http://localhost:30080/tools.descartes.teastore.webui/,6,0,0
1556035931479,49,Look at Product,200,,Thread-Gruppe 1-8,text,true,,85417,759,9,9,http://localhost:30080/tools.descartes.teastore.webui/product?id=32,48,0,0
1556035931504,30,Login,200,,Thread-Gruppe 1-6,text,true,,10104,1020,9,9,http://localhost:30080/tools.descartes.teastore.webui/,19,0,0
1556035931504,19,Login-0,302,,Thread-Gruppe 1-6,,true,,755,275,9,9,http://localhost:30080/tools.descartes.teastore.webui/loginAction,19,0,0
1556035931523,11,Login-1,200,,Thread-Gruppe 1-6,text,true,,9349,745,9,9,http://localhost:30080/tools.descartes.teastore.webui/,11,0,0
1556035931492,64,Add Product 2 to Cart,200,,Thread-Gruppe 1-7,text,true,,27686,1983,9,9,http://localhost:30080/tools.descartes.teastore.webui/cart,8,0,0
1556035931492,8,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-7,,true,,1003,990,9,9,http://localhost:30080/tools.descartes.teastore.webui/cartAction,8,0,0
1556035931500,56,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-7,text,true,,26683,993,9,9,http://localhost:30080/tools.descartes.teastore.webui/cart,55,0,0
1556035931500,56,Add Product 2 to Cart,200,,Thread-Gruppe 1-2,text,true,,29619,1983,9,9,http://localhost:30080/tools.descartes.teastore.webui/cart,6,0,0
1556035931500,6,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-2,,true,,1003,990,9,9,http://localhost:30080/tools.descartes.teastore.webui/cartAction,6,0,0
1556035931506,50,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-2,text,true,,28616,993,9,9,http://localhost:30080/tools.descartes.teastore.webui/cart,50,0,0
1556035931517,38,List Products with different page,200,,Thread-Gruppe 1-3,text,true,,146078,896,9,9,http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=2,35,0,0
1556035931526,34,Login,200,,Thread-Gruppe 1-9,text,true,,10105,1021,9,9,http://localhost:30080/tools.descartes.teastore.webui/,18,0,0
1556035931526,18,Login-0,302,,Thread-Gruppe 1-9,,true,,756,275,9,9,http://localhost:30080/tools.descartes.teastore.webui/loginAction,18,0,0
1556035931545,15,Login-1,200,,Thread-Gruppe 1-9,text,true,,9349,746,9,9,http://localhost:30080/tools.descartes.teastore.webui/,15,0,0
1556035931521,41,List Products,200,,Thread-Gruppe 1-4,text,true,,97616,771,9,9,http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=1,41,0,0
1556035931517,51,Add Product 2 to Cart,200,,Thread-Gruppe 1-5,text,true,,25909,1985,9,9,http://localhost:30080/tools.descartes.teastore.webui/cart,6,0,0
1556035931517,6,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-5,,true,,1004,991,9,9,http://localhost:30080/tools.descartes.teastore.webui/cartAction,6,0,0
1556035931523,45,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-5,text,true,,24905,994,9,9,http://localhost:30080/tools.descartes.teastore.webui/cart,45,0,0
1556035931556,13,Logout,200,,Thread-Gruppe 1-2,text,true,,10479,1826,9,9,http://localhost:30080/tools.descartes.teastore.webui/,6,0,0
1556035931556,6,Logout-0,302,,Thread-Gruppe 1-2,,true,,1344,1091,9,9,http://localhost:30080/tools.descartes.teastore.webui/loginAction,6,0,0
1556035931562,7,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9135,735,9,9,http://localhost:30080/tools.descartes.teastore.webui/,7,0,0
1556035931535,36,List Products,200,,Thread-Gruppe 1-6,text,true,,100621,771,9,9,http://localhost:30080/tools.descartes.teastore.webui/category?category=2&page=1,36,0,0
1556035931556,16,Logout,200,,Thread-Gruppe 1-7,text,true,,10479,1773,9,9,http://localhost:30080/tools.descartes.teastore.webui/,5,0,0
1556035931556,5,Logout-0,302,,Thread-Gruppe 1-7,,true,,1344,1038,9,9,http://localhost:30080/tools.descartes.teastore.webui/loginAction,5,0,0
1556035931562,10,Logout-1,200,,Thread-Gruppe 1-7,text,true,,9135,735,9,9,http://localhost:30080/tools.descartes.teastore.webui/,10,0,0
1556035931570,8,Home,200,,Thread-Gruppe 1-2,text,true,,8822,147,9,9,http://localhost:30080/tools.descartes.teastore.webui/,8,0,1
1556035931529,53,Add Product to Cart,200,,Thread-Gruppe 1-8,text,true,,24793,1738,9,9,http://localhost:30080/tools.descartes.teastore.webui/cart,23,0,0
1556035931529,23,Add Product to Cart-0,302,,Thread-Gruppe 1-8,,true,,884,864,9,9,http://localhost:30080/tools.descartes.teastore.webui/cartAction,23,0,0
1556035931552,30,Add Product to Cart-1,200,,Thread-Gruppe 1-8,text,true,,23909,874,9,9,http://localhost:30080/tools.descartes.teastore.webui/cart,30,0,0
1556035931560,25,List Products,200,,Thread-Gruppe 1-9,text,true,,118757,772,9,9,http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=1,25,0,0
1556035931569,20,Logout,200,,Thread-Gruppe 1-5,text,true,,10479,1827,9,9,http://localhost:30080/tools.descartes.teastore.webui/,5,0,0
1556035931569,5,Logout-0,302,,Thread-Gruppe 1-5,,true,,1344,1092,9,9,http://localhost:30080/tools.descartes.teastore.webui/loginAction,5,0,0
1556035931574,15,Logout-1,200,,Thread-Gruppe 1-5,text,true,,9135,735,9,9,http://localhost:30080/tools.descartes.teastore.webui/,15,0,0
1556035931573,17,Home,200,,Thread-Gruppe 1-7,text,true,,8822,147,9,9,http://localhost:30080/tools.descartes.teastore.webui/,17,0,1
1556035931521,73,Add Product 2 to Cart,200,,Thread-Gruppe 1-1,text,true,,25092,1982,9,9,http://localhost:30080/tools.descartes.teastore.webui/cart,9,0,0
1556035931521,9,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-1,,true,,1003,989,9,9,http://localhost:30080/tools.descartes.teastore.webui/cartAction,9,0,0
1556035931530,64,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-1,text,true,,24089,993,9,9,http://localhost:30080/tools.descartes.teastore.webui/cart,64,0,0
1556035931590,12,Home,200,,Thread-Gruppe 1-5,text,true,,8822,147,9,9,http://localhost:30080/tools.descartes.teastore.webui/,12,0,2
1556035931594,11,Logout,200,,Thread-Gruppe 1-1,text,true,,10479,1826,9,9,http://localhost:30080/tools.descartes.teastore.webui/,3,0,0
1556035931594,3,Logout-0,302,,Thread-Gruppe 1-1,,true,,1344,1091,9,9,http://localhost:30080/tools.descartes.teastore.webui/loginAction,3,0,0
1556035931597,8,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9135,735,9,9,http://localhost:30080/tools.descartes.teastore.webui/,8,0,0
1556035931557,49,Add Product 2 to Cart,200,,Thread-Gruppe 1-3,text,true,,25936,1979,9,9,http://localhost:30080/tools.descartes.teastore.webui/cart,12,0,0
1556035931557,12,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-3,,true,,1001,988,9,9,http://localhost:30080/tools.descartes.teastore.webui/cartAction,12,0,0
1556035931570,36,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-3,text,true,,24935,991,9,9,http://localhost:30080/tools.descartes.teastore.webui/cart,35,0,0
1556035931579,37,Login,200,,Thread-Gruppe 1-2,text,true,,10102,1018,10,10,http://localhost:30080/tools.descartes.teastore.webui/,25,0,0
1556035931579,25,Login-0,302,,Thread-Gruppe 1-2,,true,,753,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,25,0,0
1556035931604,12,Login-1,200,,Thread-Gruppe 1-2,text,true,,9349,743,10,10,http://localhost:30080/tools.descartes.teastore.webui/,12,0,0
1556035931606,11,Home,200,,Thread-Gruppe 1-1,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,11,0,1
1556035931583,34,List Products with different page,200,,Thread-Gruppe 1-8,text,true,,97636,896,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=1,32,0,0
1556035931573,45,Look at Product,200,,Thread-Gruppe 1-6,text,true,,93910,759,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=222,44,0,0
1556035931606,14,Logout,200,,Thread-Gruppe 1-3,text,true,,10479,1824,10,10,http://localhost:30080/tools.descartes.teastore.webui/,3,0,0
1556035931606,3,Logout-0,302,,Thread-Gruppe 1-3,,true,,1344,1089,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,3,0,0
1556035931610,10,Logout-1,200,,Thread-Gruppe 1-3,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,10,0,0
1556035931590,30,Login,200,,Thread-Gruppe 1-7,text,true,,10105,1021,10,10,http://localhost:30080/tools.descartes.teastore.webui/,22,0,0
1556035931590,22,Login-0,302,,Thread-Gruppe 1-7,,true,,756,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,22,0,0
1556035931612,8,Login-1,200,,Thread-Gruppe 1-7,text,true,,9349,746,10,10,http://localhost:30080/tools.descartes.teastore.webui/,8,0,0
1556035931563,61,Look at Product,200,,Thread-Gruppe 1-4,text,true,,106782,758,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=25,60,0,0
1556035931617,16,Home,200,,Thread-Gruppe 1-10,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,16,0,1
1556035931621,12,Home,200,,Thread-Gruppe 1-3,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,12,0,1
1556035931603,34,Login,200,,Thread-Gruppe 1-5,text,true,,10104,1020,10,10,http://localhost:30080/tools.descartes.teastore.webui/,24,0,0
1556035931603,24,Login-0,302,,Thread-Gruppe 1-5,,true,,755,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,24,0,0
1556035931628,9,Login-1,200,,Thread-Gruppe 1-5,text,true,,9349,745,10,10,http://localhost:30080/tools.descartes.teastore.webui/,9,0,0
1556035931587,52,Look at Product,200,,Thread-Gruppe 1-9,text,true,,108879,760,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=414,52,0,0
1556035931617,25,List Products,200,,Thread-Gruppe 1-2,text,true,,118757,769,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=1,24,0,0
1556035931618,33,Login,200,,Thread-Gruppe 1-1,text,true,,10103,1019,10,10,http://localhost:30080/tools.descartes.teastore.webui/,23,0,0
1556035931618,23,Login-0,302,,Thread-Gruppe 1-1,,true,,754,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,23,0,0
1556035931641,10,Login-1,200,,Thread-Gruppe 1-1,text,true,,9349,744,10,10,http://localhost:30080/tools.descartes.teastore.webui/,10,0,0
1556035931621,39,List Products,200,,Thread-Gruppe 1-7,text,true,,105599,772,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=6&page=1,38,0,0
1556035931638,22,List Products,200,,Thread-Gruppe 1-5,text,true,,97616,771,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=1,22,0,0
1556035931634,37,Login,200,,Thread-Gruppe 1-10,text,true,,10104,1021,10,10,http://localhost:30080/tools.descartes.teastore.webui/,26,0,0
1556035931634,26,Login-0,302,,Thread-Gruppe 1-10,,true,,755,276,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,26,0,0
1556035931660,11,Login-1,200,,Thread-Gruppe 1-10,text,true,,9349,745,10,10,http://localhost:30080/tools.descartes.teastore.webui/,11,0,0
1556035931634,38,Login,200,,Thread-Gruppe 1-3,text,true,,10103,1019,10,10,http://localhost:30080/tools.descartes.teastore.webui/,24,0,0
1556035931634,24,Login-0,302,,Thread-Gruppe 1-3,,true,,754,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,24,0,0
1556035931659,13,Login-1,200,,Thread-Gruppe 1-3,text,true,,9349,744,10,10,http://localhost:30080/tools.descartes.teastore.webui/,13,0,0
1556035931618,62,Add Product 2 to Cart,200,,Thread-Gruppe 1-8,text,true,,25477,1979,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,22,0,0
1556035931618,22,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-8,,true,,1001,988,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,22,0,0
1556035931640,40,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-8,text,true,,24476,991,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,40,0,0
1556035931652,28,List Products,200,,Thread-Gruppe 1-1,text,true,,118757,770,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=1,27,0,0
1556035931619,65,Add Product to Cart,200,,Thread-Gruppe 1-6,text,true,,26001,1738,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,8,0,0
1556035931619,8,Add Product to Cart-0,302,,Thread-Gruppe 1-6,,true,,884,864,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,8,0,0
1556035931627,57,Add Product to Cart-1,200,,Thread-Gruppe 1-6,text,true,,25117,874,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,57,0,0
1556035931624,62,Add Product to Cart,200,,Thread-Gruppe 1-4,text,true,,30191,1736,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,7,0,0
1556035931624,7,Add Product to Cart-0,302,,Thread-Gruppe 1-4,,true,,883,863,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,7,0,0
